,marker,pvalue,est_effectsize,effectsize_SE,bh_corr_pvalue_5perc,bh_adj_pvalue_5perc,bh_tresh_pvalue
530,4-68,0.016312627759304168,10.64409948158241,4.431635003700187,0.0637835481092217,0.0637835481092217,False
531,4-69,0.00022643873099194588,16.188163472020644,4.389971141027108,0.0021218870740365966,0.0021218870740365966,True
532,4-70,0.0001358353929871947,16.17531672131298,4.239224630309605,0.0013423006561552786,0.0013423006561552786,True
533,4-71,0.02738428071218678,9.070301910453912,4.111658391593474,0.09158988656660624,0.09158988656660624,False
534,4-72,0.048608187322479166,8.120745271637958,4.117999024361586,0.13698996356620272,0.13698996356620272,False
535,4-73,0.06851463559449053,7.528866181878053,4.133090241305841,0.17042427663892726,0.17042427663892726,False
536,4-74,0.02936440230068854,8.988337948571283,4.12581692396396,0.0961418834362905,0.0961418834362905,False
537,4-75,0.014998506468913844,9.975443510450503,4.10104485458845,0.06029701317716094,0.06029701317716094,False
538,4-76,0.02596476775359577,10.071965674300468,4.523192321870641,0.08765125014956088,0.08765125014956088,False
539,4-77,0.0576209829177956,9.039455289988787,4.76119045941948,0.15239418109889005,0.15239418109889005,False
540,4-78,0.3621499762823033,3.9938069680851638,4.382653588832616,0.5001995225144392,0.5001995225144392,False
541,4-79,0.7789946932528578,1.22269179361046,4.35696317107478,0.835900524744182,0.835900524744182,False
542,4-80,0.8243699129615243,0.9449419907547775,4.257875889395584,0.8691465522688427,0.8691465522688427,False
543,4-81,0.8618275139055108,0.7440568870840832,4.2750026479524,0.8990465524139062,0.8990465524139062,False
544,4-82,0.5665334925949794,2.6756605193049157,4.6682265214269165,0.6896101975932168,0.6896101975932168,False
545,4-83,0.23303137276186991,5.569870724661549,4.670412527597717,0.3649929426399894,0.3649929426399894,False
546,4-84,0.0742652945994443,8.235271979950735,4.613661130738475,0.18059591773958827,0.18059591773958827,False
547,4-85,0.0486251693482829,9.042141858221536,4.585581602678175,0.13698996356620272,0.13698996356620272,False
548,4-86,0.037522056426974176,9.497401961053948,4.565975430353435,0.11361135191120036,0.11361135191120036,False
549,4-87,0.052505005897388275,8.920252858657989,4.600511308522289,0.14303995340967682,0.14303995340967682,False
550,4-88,0.0724939506577102,8.258743849987964,4.598400598069795,0.1778801904400248,0.1778801904400248,False
551,4-89,0.03968812534941249,10.944560394816367,5.320692980009553,0.11819449932825034,0.11819449932825034,False
552,4-90,0.0419762762401025,10.980326373905193,5.399040151333849,0.12365369179672472,0.12365369179672472,False
553,4-91,0.06719522237775832,10.238130403656553,5.593487960034943,0.16868638966425703,0.16868638966425703,False
554,4-92,0.04810171245498226,18.756681904948664,9.489996726983131,0.1365184371764118,0.1365184371764118,False
555,5-0,0.0024519172328105582,12.962413440367648,4.279135643872477,0.015495546698052773,0.015495546698052773,True
556,5-1,0.002078686701237447,12.681505502186457,4.11903906426976,0.013777636855153078,0.013777636855153078,True
557,5-2,0.0017695403751969126,12.449471476145893,3.9820328647783434,0.01254966814088869,0.01254966814088869,True
558,5-3,0.0017829472037540711,11.902367526498892,3.809743956689752,0.01254966814088869,0.01254966814088869,True
559,5-4,0.008951467425854386,9.841237113229186,3.764960057545344,0.04314450645149644,0.04314450645149644,True
560,5-5,0.03002112276672411,8.160967629825914,3.7611411541302577,0.097121906093539,0.097121906093539,False
561,5-6,0.018494201038019985,8.901055400333309,3.778723181557281,0.06908314958188222,0.06908314958188222,False
562,5-7,0.0078039591635198045,10.113903519795041,3.801596463401525,0.03909172170850704,0.03909172170850704,True
563,5-8,0.006453422157505156,10.49909733677764,3.8545673886970393,0.03421887748882002,0.03421887748882002,True
564,5-9,0.006453422157505156,10.49909733677764,3.8545673886970393,0.03421887748882002,0.03421887748882002,True
565,5-10,0.005697766766744165,10.660984574477158,3.8561289694836267,0.030848926445643684,0.030848926445643684,True
566,5-11,0.005493188123331638,10.7022174698595,3.854441989212186,0.030157047929603487,0.030157047929603487,True
567,5-12,0.010368795322469428,9.932539419139097,3.8749312400863025,0.04657388642778623,0.04657388642778623,True
568,5-13,0.05005985299759525,7.518878998481578,3.8372352294534777,0.13916895193960624,0.13916895193960624,False
569,5-14,0.0919382446820957,6.447247538608497,3.8256672981989057,0.20405862678061748,0.20405862678061748,False
570,5-15,0.177478585099218,5.195540224257956,3.852660030560739,0.303809798429685,0.303809798429685,False
571,5-16,0.18469011670134372,5.13411701356178,3.8705645536937063,0.31319525250290264,0.31319525250290264,False
572,5-17,0.2758078953877887,4.253823213869165,3.903360296639276,0.4095671889160196,0.4095671889160196,False
573,5-18,0.27309107754332995,4.285756738566544,3.91046229330211,0.40664383738301324,0.40664383738301324,False
574,5-19,0.21193683131024765,4.923399424714851,3.9442182843578144,0.34250662092869627,0.34250662092869627,False
575,5-20,0.20186854906619744,5.023088852452067,3.9358310173526028,0.331466937817155,0.331466937817155,False
576,5-21,0.30424046122527515,4.056428063957315,3.9483139663692612,0.4409458418024988,0.4409458418024988,False
577,5-22,0.2970106179490475,4.095493285994751,3.9271540982350195,0.4346034923507032,0.4346034923507032,False
578,5-23,0.4334651214192635,3.0445704040599373,3.8869706884227035,0.5656381596431446,0.5656381596431446,False
579,5-24,0.22085201014969447,4.671537122555189,3.815786970572088,0.3508199063686553,0.3508199063686553,False
580,5-25,0.10026119673578374,6.020239325310471,3.6628625219659354,0.2175443389992205,0.2175443389992205,False
581,5-26,0.04634654733796232,6.898116032995974,3.4625212661843574,0.134102252496749,0.134102252496749,False
582,5-27,0.17777193547273595,4.560838986633398,3.3842978719593226,0.30383348091016354,0.30383348091016354,False
583,5-28,0.15095302797265517,4.899260669761671,3.411329670995676,0.2757746914391196,0.2757746914391196,False
584,5-29,0.17367270824457948,4.600047899706557,3.381152601403156,0.30122796530942947,0.30122796530942947,False
585,5-30,0.19638492194170543,4.40876294566877,3.412567068443126,0.3264073549703881,0.3264073549703881,False
586,5-31,0.02792468980500833,7.678007454306998,3.4926343669333386,0.0926138778839727,0.0926138778839727,False
587,5-32,0.021717377167617593,8.502856602953955,3.7045047351009686,0.07816817543443816,0.07816817543443816,False
588,5-33,0.00348457869718982,10.73221131742983,3.6736487153344113,0.02047425429105586,0.02047425429105586,True
589,5-34,0.0032256146392448887,10.857401695149347,3.6862520586703305,0.01915979843092456,0.01915979843092456,True
590,5-35,0.0027023158696165683,10.97277548308238,3.6579383109675705,0.016595578250131127,0.016595578250131127,True
591,5-36,0.00263363806045685,10.809638834898559,3.5941690151932577,0.016265707793844297,0.016265707793844297,True
592,5-37,0.00637043447595558,9.886856274109844,3.6241091941046846,0.0341116368244518,0.0341116368244518,True
593,5-38,0.049896240452932006,7.042072654549535,3.591332302664674,0.1390697778777874,0.1390697778777874,False
594,5-39,0.06120192782079163,6.716335858907649,3.5877214755735563,0.1581073300875435,0.1581073300875435,False
595,5-40,0.045452830286808056,7.129629045118943,3.564031386071919,0.13210488374802234,0.13210488374802234,False
596,5-41,0.09234028162971007,6.062551774705516,3.6018443298268066,0.2044274666629223,0.2044274666629223,False
597,5-42,0.08829633531283719,6.142211869015111,3.603624676866592,0.20181267984155019,0.20181267984155019,False
598,5-43,0.08566712645706188,6.187474929001477,3.600068463105508,0.19825000579488997,0.19825000579488997,False
599,5-44,0.09858584375509652,5.97358040159903,3.6165194789174366,0.2156193403657745,0.2156193403657745,False
600,5-45,0.07716378388862423,6.389925010393005,3.6154687513689816,0.18543001543487325,0.18543001543487325,False
601,5-46,0.1251108221312911,5.554261676148409,3.6215490634244683,0.24999166113366436,0.24999166113366436,False
602,5-47,0.5163198927092612,2.441744233778814,3.7621520030196307,0.64436248378297,0.64436248378297,False
603,5-48,0.9980876090403615,-0.009048217834216263,3.7750787117920734,0.9983263841377896,0.9983263841377896,False
604,5-49,0.7688387096073142,-1.1212688958430692,3.8152120492021218,0.8282732183777507,0.8282732183777507,False
605,5-50,0.5186981305100322,-2.4736577565745486,3.833027573390498,0.6451085444672826,0.6451085444672826,False
606,5-51,0.5113598374317292,-2.5253872783180213,3.8454447768695803,0.6427598252988037,0.6427598252988037,False
607,5-52,0.44933834679646634,-2.8901432277138634,3.8203203032636273,0.5835493225421253,0.5835493225421253,False
608,5-53,0.2639732132656979,-4.252002340191604,3.8064587158052046,0.39577776940663945,0.39577776940663945,False
609,5-54,0.22424393637696904,-4.608516472406311,3.792017884553503,0.3548080914727298,0.3548080914727298,False
610,5-55,0.12071420005745402,-5.922747448183413,3.816737370851265,0.2457234746487875,0.2457234746487875,False
611,5-56,0.6030422003416903,-1.968007029727186,3.784405712952276,0.7164009527556474,0.7164009527556474,False
612,5-57,0.21099618168775458,-4.7986635820660695,3.836380771847451,0.34180752532725667,0.34180752532725667,False
613,5-58,0.3342538889137149,-3.735709868798178,3.8688726140794025,0.47296011024463963,0.47296011024463963,False
614,5-59,0.2583652187793891,-4.351664280410535,3.850132613479855,0.3906022153173796,0.3906022153173796,False
615,5-60,0.17176451641860413,-5.230133731142304,3.8272370306448114,0.30008063215770986,0.30008063215770986,False
616,5-61,0.13387241225480662,-5.782776906685594,3.857744341298321,0.2593927132281191,0.2593927132281191,False
617,5-62,0.1691259915997787,-5.314118379277675,3.8647639273512295,0.2974204794341702,0.2974204794341702,False
618,5-63,0.08113542086960002,-6.792494384766338,3.8944757425983303,0.19212667038040918,0.19212667038040918,False
619,5-64,0.0830514492316095,-6.750924921546866,3.894954237038282,0.19456233904043002,0.19456233904043002,False
620,5-65,0.35565174851125547,-3.574094457473441,3.8693980004597326,0.494998016173796,0.494998016173796,False
621,5-66,0.6141747794732073,-1.929923453381539,3.8282771263902595,0.7248729481947626,0.7248729481947626,False
622,5-67,0.5305639964590145,-2.405858820518795,3.8362064224254984,0.6576089671048447,0.6576089671048447,False
623,5-68,0.6260649805009034,-1.8536483279772273,3.8041280211098583,0.7333325795306919,0.7333325795306919,False
624,5-69,0.5698942761324586,-2.1599020999077774,3.801257817545476,0.6921509253139468,0.6921509253139468,False
625,5-70,0.3565028713519707,-3.458530865243789,3.75091759291952,0.49515116655060804,0.49515116655060804,False
626,5-71,0.3647625485260334,-3.600380219800007,3.972493749231384,0.503088609655548,0.503088609655548,False
627,5-72,0.743886637576936,1.3500857955483947,4.132357522012509,0.8126681156242507,0.8126681156242507,False
628,5-73,0.7830235832430328,1.135443968379585,4.123175533463745,0.8392918697497442,0.8392918697497442,False
629,5-74,0.648488555479626,1.887867602761807,4.141305471966353,0.7506997442027193,0.7506997442027193,False
630,5-75,0.7983644634494265,1.056139330011954,4.1341943361553355,0.8499727441425334,0.8499727441425334,False
631,5-76,0.6607015837226795,1.8141088307686324,4.132886672585419,0.7607866753247379,0.7607866753247379,False
632,5-77,0.7262561863285479,1.4486862818558028,4.1378038394300685,0.7974146207465976,0.7974146207465976,False
633,5-78,0.6478033355582227,1.8940992132069892,4.146307030561905,0.7506997442027193,0.7506997442027193,False
634,5-79,0.5067046151472446,2.6596915920427953,4.005694449936234,0.6411966433819033,0.6411966433819033,False
635,5-80,0.5975140931799957,2.2696597584682214,4.298771132582307,0.7137338673479728,0.7137338673479728,False
636,5-81,0.6293605090258512,2.1187285292937252,4.38999048775543,0.7363992177729819,0.7363992177729819,False
637,5-82,0.6896349805550115,1.8111776305213345,4.535308572154961,0.7800553838327757,0.7800553838327757,False
638,5-83,0.08590225642078489,15.819709677187403,9.211316630521914,0.19825000579488997,0.19825000579488997,False
639,6-0,0.19188837023912741,7.109920906350667,5.448160356663894,0.32089639761527927,0.32089639761527927,False
640,6-1,0.4272935702634253,3.8308795354183283,4.825809826321241,0.5609518247298831,0.5609518247298831,False
641,6-2,0.31346885238627553,4.464967822783713,4.429663294098723,0.4489336528904894,0.4489336528904894,False
642,6-3,0.3953870508350462,3.7465047520103054,4.408230635280211,0.5312555306028371,0.5312555306028371,False
643,6-4,0.8066412268318073,1.0941683862259106,4.470348011339263,0.8562685679357173,0.8562685679357173,False
644,6-5,0.8185166477689159,1.0279704764162956,4.4800866826659655,0.8671808929091731,0.8671808929091731,False
645,6-6,0.25736541880963815,5.083944116900046,4.4885785751535145,0.3896326047995497,0.3896326047995497,False
646,6-7,0.13419987192380994,7.227483707451067,4.825581341613448,0.25956452096295624,0.25956452096295624,False
647,6-8,0.1690623011549356,6.3896099918273945,4.646235346447849,0.2974204794341702,0.2974204794341702,False
648,6-9,0.11351506413217358,7.113136324661345,4.494618749987696,0.2351975876560768,0.2351975876560768,False
649,6-10,0.15156200567830827,6.4266946762919215,4.481543647181389,0.27642265129584076,0.27642265129584076,False
650,6-11,0.12313664622435147,7.023917092228625,4.555835902047886,0.24786950823309267,0.24786950823309267,False
651,6-12,0.31275216309367093,4.654832483078359,4.611192205867721,0.4484981547266758,0.4484981547266758,False
652,6-13,0.12804885614688094,7.270536367861134,4.777460356264286,0.25307110296665375,0.25307110296665375,False
653,6-14,0.13664792632427145,6.878638737317673,4.62152807958723,0.26182331427797934,0.26182331427797934,False
654,6-15,0.07980528639812445,8.503763908596788,4.8542536618502306,0.19023760156745895,0.19023760156745895,False
655,6-16,0.11502015825852677,7.08417011688982,4.494961937637051,0.2367933939905655,0.2367933939905655,False
656,6-17,0.1824403937910425,5.996656802250022,4.497677231831639,0.30986360632947374,0.30986360632947374,False
657,6-18,0.3059170286732509,4.49540213888971,4.3907832584619895,0.4418014178016016,0.4418014178016016,False
658,6-19,0.4178529114773861,3.600288558880246,4.4439676242655715,0.5528232289141285,0.5528232289141285,False
659,6-20,0.5765835309675742,2.468465267835836,4.420746137888414,0.6948406853234514,0.6948406853234514,False
660,6-21,0.9608185031858143,0.2196819005637794,4.4717617349137555,0.9706409971774909,0.9706409971774909,False
661,6-22,0.7646204317443696,1.4175595281307944,4.734368663181608,0.8253648553188974,0.8253648553188974,False
662,6-23,0.13669312823282956,6.795385121716788,4.566118815224092,0.26182331427797934,0.26182331427797934,False
663,6-24,0.03820429737596624,9.6114883061002,4.637280816218411,0.11503620844231387,0.11503620844231387,False
664,6-25,0.025165035790620446,10.1380023519077,4.528198714888663,0.08589796739442397,0.08589796739442397,False
665,6-26,0.03587231184221582,9.542486582073549,4.547567047425114,0.10953146902384438,0.10953146902384438,False
666,6-27,0.00959426988835535,11.78185684991479,4.548770097892396,0.044673803784947765,0.044673803784947765,True
667,6-28,5.503082143952414e-05,17.942741446237925,4.448800245956493,0.0006494989310380823,0.0006494989310380823,True
668,6-29,5.417249973299455e-05,18.030705328956028,4.466522774398456,0.0006494989310380823,0.0006494989310380823,True
669,6-30,2.0407866109005326e-05,18.95928328987075,4.450137913558229,0.00026726928265649147,0.00026726928265649147,True
670,6-31,1.700174296151226e-05,19.123264376612315,4.4462211084936705,0.00022815919258226946,0.00022815919258226946,True
671,6-32,6.128184973739113e-05,17.628005519597217,4.398402725035235,0.0006867357800468469,0.0006867357800468469,True
672,6-33,0.00010481047316607729,16.90961638664087,4.359073174308253,0.0010850379460145335,0.0010850379460145335,True
673,6-34,0.00010983804308732046,16.898511665702895,4.36906521995684,0.0011263580456218616,0.0011263580456218616,True
674,6-35,0.00029440064547743653,15.847343057063345,4.377504071395447,0.0026667791802831124,0.0026667791802831124,True
675,6-36,7.069101021797756e-05,19.040950345363825,4.79144429254222,0.0007761730111812285,0.0007761730111812285,True
676,6-37,0.000977143003434413,15.000534016640605,4.549716014292615,0.007641398882972713,0.007641398882972713,True
677,6-38,0.0012351745805967173,14.621661956269792,4.525946707574261,0.009455174430342475,0.009455174430342475,True
678,6-39,0.007184369021461852,12.139659901447317,4.515948174951071,0.03736559390588054,0.03736559390588054,True
679,6-40,0.02060044438942124,10.476472362535146,4.5250278863295,0.07539623922996933,0.07539623922996933,False
680,6-41,0.16612325786634718,6.411318474016247,4.6298846013145045,0.2945774572605536,0.2945774572605536,False
681,6-42,0.18777894062855383,5.902033705651683,4.480816837711179,0.3165773924790367,0.3165773924790367,False
682,6-43,0.1388234103461381,6.8712287020910425,4.6421362797491,0.2628938101851082,0.2628938101851082,False
683,6-44,0.01295944627305025,10.994402237733002,4.424517220342726,0.055750219100589894,0.055750219100589894,False
684,6-45,0.02023547069213441,10.247705167754882,4.413399198933731,0.07431066433226387,0.07431066433226387,False
685,6-46,0.010793563949119784,11.216813078612761,4.39993707304861,0.047693512246720346,0.047693512246720346,True
686,6-47,0.029662268502156374,9.597636981218292,4.413576901087678,0.09653558641270653,0.09653558641270653,False
687,6-48,0.07021730233673663,8.07331329019811,4.459146659434131,0.17346865372734707,0.17346865372734707,False
688,6-49,0.11379756048509776,7.042462471875174,4.453443742100585,0.2351975876560768,0.2351975876560768,False
689,6-50,0.08860481274989622,7.513032942077549,4.4121544966130575,0.20181267984155019,0.20181267984155019,False
690,6-51,0.11340088451951467,6.989987067657144,4.415406420167497,0.2351975876560768,0.2351975876560768,False
691,6-52,0.1313765801572866,6.708836953776375,4.4467795717839875,0.25730872546120814,0.25730872546120814,False
692,6-53,0.46902329024747613,3.507102667972099,4.843601919049235,0.6005044952874047,0.6005044952874047,False
693,6-54,0.5389892307252313,3.069823072615232,4.996927021330133,0.6635122240071647,0.6635122240071647,False
694,6-55,0.5784995147363114,2.7549660251843004,4.95874034361292,0.6953119801875455,0.6953119801875455,False
695,6-56,0.6339120703901874,2.4847625096278545,5.2175919202214045,0.7389497306965717,0.7389497306965717,False
696,6-57,0.7869012437766199,1.449947686906024,5.363488413647126,0.8410635712735356,0.8410635712735356,False
697,6-58,0.7149621106843866,1.9840225308855848,5.4327011925033295,0.7944568962520973,0.7944568962520973,False
698,6-59,0.8810697155186858,0.8540556136860521,5.708420452401418,0.9121169340655348,0.9121169340655348,False
699,6-60,0.46347268527083285,7.869783032536301,10.734343629562249,0.5969068187534462,0.5969068187534462,False
700,7-0,0.014926000863013327,11.810379329911074,4.851913145154268,0.06029701317716094,0.06029701317716094,False
701,7-1,0.008321033697579007,12.697304826894152,4.811848769755132,0.041113471042129,0.041113471042129,True
702,7-2,0.005257445097970499,13.216143503473658,4.735574564314834,0.02930688626407145,0.02930688626407145,True
703,7-3,0.009369598882293764,12.090645028823742,4.653352222727256,0.044281539065449224,0.044281539065449224,True
704,7-4,0.013244438139440378,11.252915482737485,4.5427266295116056,0.05623712600613942,0.05623712600613942,False
705,7-5,0.0310522968570069,10.279749889532376,4.767084426277756,0.09927601965754852,0.09927601965754852,False
706,7-6,0.014702700867846119,10.532442146366131,4.317246236088648,0.06021968154221849,0.06021968154221849,False
707,7-7,0.013074115261373693,10.61989534200799,4.279206554010422,0.05595103657131183,0.05595103657131183,False
708,7-8,0.01400836654659823,10.52150796263906,4.282173013440008,0.058341357992920596,0.058341357992920596,False
709,7-9,0.015394551018327693,10.377612294706909,4.283027848017475,0.061072543638402206,0.061072543638402206,False
710,7-10,0.01738831368691655,10.413151304395019,4.378231095252658,0.06562880895027184,0.06562880895027184,False
711,7-11,0.01131017396870762,11.050417095944285,4.362638353897852,0.049176636415940736,0.049176636415940736,True
712,7-12,0.00035379481983437047,16.220921671084565,4.540689096124832,0.0031522538455734483,0.0031522538455734483,True
713,7-13,2.503130875527021e-07,21.236933745416568,4.1177062647063325,6.32768200394854e-06,6.32768200394854e-06,True
714,7-14,2.1639731634740462e-07,21.401885523456567,4.127916381399083,5.737167874868995e-06,5.737167874868995e-06,True
715,7-15,6.087802393617145e-08,22.427833661354896,4.14087769416664,2.4940286191613305e-06,2.4940286191613305e-06,True
716,7-16,1.0052005370354123e-07,22.246149130651553,4.1770677658689745,3.213685246345568e-06,3.213685246345568e-06,True
717,7-17,7.770873279856033e-09,24.049026960338914,4.16552061017774,8.446939255203508e-07,8.446939255203508e-07,True
718,7-18,9.335186803562696e-10,25.231243181084594,4.122495497660442,3.3824493518242167e-07,3.3824493518242167e-07,True
719,7-19,3.027232290849993e-09,24.404423393397916,4.115337531981417,4.7008592859342037e-07,4.7008592859342037e-07,True
720,7-20,2.7993311211120183e-09,24.57656568241563,4.135413259694204,4.7008592859342037e-07,4.7008592859342037e-07,True
721,7-21,4.288806060067565e-09,24.45952124044346,4.164988011005903,5.827415234116805e-07,5.827415234116805e-07,True
722,7-22,2.564191380686167e-09,26.228200467775924,4.402689814204909,4.7008592859342037e-07,4.7008592859342037e-07,True
723,7-23,8.982114606231509e-10,27.12718246170827,4.427827932163767,3.3824493518242167e-07,3.3824493518242167e-07,True
724,7-24,1.6540216291755166e-08,25.90398205110289,4.58902343070461,1.2414475782042036e-06,1.2414475782042036e-06,True
725,7-25,2.8478333778906622e-08,25.15085116402783,4.531241410648072,1.4740928008414998e-06,1.4740928008414998e-06,True
726,7-26,1.1649629911222637e-07,24.65238837987045,4.652351200804546,3.6180422038568588e-06,3.6180422038568588e-06,True
727,7-27,1.0571696955578585e-06,22.119071033832522,4.5319586130627325,2.1681952057950798e-05,2.1681952057950798e-05,True
728,7-28,0.001350079172670867,15.329150086569552,4.782712590383737,0.009954480758684013,0.009954480758684013,True
729,7-29,0.050954584767301185,9.036566795876656,4.629715910598331,0.1399146256515071,0.1399146256515071,False
730,7-30,0.04070392114552828,9.288596009303209,4.538697521597985,0.12023141925323164,0.12023141925323164,False
731,7-31,0.06748706497244741,8.497694705344655,4.647570531945526,0.16902866273053074,0.16902866273053074,False
732,7-32,0.10201281984661638,7.518451888753914,4.597955458223457,0.22045315143791652,0.22045315143791652,False
733,7-33,0.23227490071824375,5.582628844931501,4.6735359612462455,0.3646572686801189,0.3646572686801189,False
734,7-34,0.20430996399377443,6.382144715199577,5.027814164961141,0.33275514964153863,0.33275514964153863,False
735,7-35,0.4587277518621905,3.872049856241771,5.225837482739923,0.5943230825675817,0.5943230825675817,False
736,7-36,0.6110910195867605,2.788169182215312,5.482944999029195,0.7235903467220138,0.7235903467220138,False
737,7-37,0.7638116776714347,-3.8568945791010916,12.835813192525752,0.8253114250783792,0.8253114250783792,False
738,8-0,0.5742847858067982,2.9320387594378126,5.219451144846022,0.6948406853234514,0.6948406853234514,False
739,8-1,0.3894112927500869,4.445162748267748,5.164677290154515,0.5258261803967013,0.5258261803967013,False
740,8-2,0.4185149618222994,4.121402987192808,5.09443925037848,0.5528232289141285,0.5528232289141285,False
741,8-3,0.20380520896450527,6.282126579626839,4.943501416467128,0.3326370302468727,0.3326370302468727,False
742,8-4,0.046669065534824375,10.327679808693013,5.191637894911183,0.13420442919670394,0.13420442919670394,False
743,8-5,0.01693079427830437,12.009267579115289,5.028570250111219,0.06503100134458252,0.06503100134458252,False
744,8-6,0.03174243949640013,9.59693012230309,4.468595434085793,0.10030241782728762,0.10030241782728762,False
745,8-7,0.050568311606501666,8.717795699655397,4.458945311874843,0.13976731265693898,0.13976731265693898,False
746,8-8,0.07727672216375123,7.649249207744556,4.329656251069592,0.18543001543487325,0.18543001543487325,False
747,8-9,0.08157619482893758,7.278167260473767,4.1789809182594855,0.19212667038040918,0.19212667038040918,False
748,8-10,0.06488478373711572,7.797478367148684,4.223869154103077,0.16517508178511658,0.16517508178511658,False
749,8-11,0.14847252445376008,6.01304805953279,4.161429017471481,0.27261762513722504,0.27261762513722504,False
750,8-12,0.08955947033783943,7.182604745517539,4.230720590719042,0.2028148838692322,0.2028148838692322,False
751,8-13,0.22107786187905143,5.098740070857073,4.166770816160455,0.3508199063686553,0.3508199063686553,False
752,8-14,0.3064896840774183,4.242263742739209,4.148444645538235,0.44184918646174226,0.44184918646174226,False
753,8-15,0.2970656806040225,4.330258656880167,4.152743111118997,0.4346034923507032,0.4346034923507032,False
754,8-16,0.16488592327061902,5.811160947187226,4.184227881855691,0.2928611088156256,0.2928611088156256,False
755,8-17,0.09198594951472178,7.364997599487556,4.370883203797878,0.20405862678061748,0.20405862678061748,False
756,8-18,0.08862886480513485,7.423519491380388,4.35991515401016,0.20181267984155019,0.20181267984155019,False
757,8-19,0.06820818493584908,7.898444555579173,4.331168630193804,0.17023783858904729,0.17023783858904729,False
758,8-20,0.05970455007203475,8.12571449687164,4.315373162102271,0.1563827612730163,0.1563827612730163,False
759,8-21,0.08266254973259077,7.537425082925336,4.343230812067515,0.19406952820588805,0.19406952820588805,False
760,8-22,0.08396333511699336,7.460660919614442,4.317165227942469,0.1958543889960768,0.1958543889960768,False
761,8-23,0.13027260387764786,6.553023301628196,4.3310660984701785,0.25560707656137766,0.25560707656137766,False
762,8-24,0.11914005207985978,7.103780436017034,4.558400368660303,0.2438893344836301,0.2438893344836301,False
763,8-25,0.3792425854021959,4.005261473388944,4.555094577526454,0.516587331243342,0.516587331243342,False
764,8-26,0.4250303462709919,3.6203805619831297,4.538384210014504,0.5593317026592836,0.5593317026592836,False
765,8-27,0.6543967156516276,2.078661920018947,4.643367371469027,0.7564873140195697,0.7564873140195697,False
766,8-28,0.9452429379630103,0.3160844648847039,4.602160290728261,0.9584692850427166,0.9584692850427166,False
767,8-29,0.7525686149396523,1.4444009695555238,4.581701749949113,0.8164092659075869,0.8164092659075869,False
768,8-30,0.7632264310183947,1.4733080677560946,4.890703820676457,0.8253114250783792,0.8253114250783792,False
769,8-31,0.398935088965058,4.371491293200361,5.182410880734675,0.5347009145561259,0.5347009145561259,False
770,8-32,0.6835011436983038,2.091981041710029,5.131300961675069,0.7763487389760254,0.7763487389760254,False
771,8-33,0.1861707032853429,5.9902644843890975,4.531239951469426,0.3152142593008843,0.3152142593008843,False
772,8-34,0.2126349126221453,5.851290486605782,4.694730600355379,0.34250662092869627,0.34250662092869627,False
773,8-35,0.20024395974406006,6.060038673933524,4.731238144461434,0.33029618246099135,0.33029618246099135,False
774,8-36,0.13266113313856198,7.159939389201245,4.761578554219584,0.258813139359377,0.258813139359377,False
775,8-37,0.7854704945486228,-2.9739612024947646,10.925764930270226,0.8403606570613711,0.8403606570613711,False
776,9-0,0.0891268620333635,-8.176596798709168,4.809701701666814,0.2022565741759209,0.2022565741759209,False
777,9-1,0.07470989712220862,-8.552330287650438,4.7986378062053,0.1807819324481562,0.1807819324481562,False
778,9-2,0.055210273246654895,-9.144794848175858,4.769825869087075,0.148181646960775,0.148181646960775,False
779,9-3,0.051269533116857696,-9.179384801066668,4.709268127184939,0.14037778966756753,0.14037778966756753,False
780,9-4,0.1734608183168368,-6.637987059035824,4.876687053189593,0.30122796530942947,0.30122796530942947,False
781,9-5,0.32226055791701236,-4.651517896494303,4.69934230655225,0.45970764626744415,0.45970764626744415,False
782,9-6,0.5759753687101113,2.715131216460102,4.854750465954044,0.6948406853234514,0.6948406853234514,False
783,9-7,0.24635191538869206,5.670567585627502,4.891558342530789,0.37716131271480036,0.37716131271480036,False
784,9-8,0.03129179604989989,10.182731737117157,4.7288033587488165,0.09945667341006195,0.09945667341006195,False
785,9-9,0.031421364059800685,10.142367535839364,4.713663567890137,0.09957732575219634,0.09957732575219634,False
786,9-10,0.044718605229550776,9.463793989218475,4.714707718446033,0.13031936698263188,0.13031936698263188,False
787,9-11,0.06644435887487879,8.593898214564447,4.682266689581257,0.167575448020866,0.167575448020866,False
788,9-12,0.050339770500536916,9.410510563683973,4.8084801796943,0.13959012891347863,0.13959012891347863,False
789,9-13,0.05339868170492133,9.323305184356556,4.826520006720689,0.14474904492082166,0.14474904492082166,False
790,9-14,0.04864593002442893,9.54003037143002,4.838524066031854,0.13698996356620272,0.13698996356620272,False
791,9-15,0.1147142559693104,7.598449033798499,4.817214420511344,0.2366117575685776,0.2366117575685776,False
792,9-16,0.12608173548479093,7.35707466757495,4.809370900572591,0.2507226708089242,0.2507226708089242,False
793,9-17,0.12595995719860206,7.369328314223185,4.81583240221884,0.2507226708089242,0.2507226708089242,False
794,9-18,0.14768995686778966,6.9701307351756325,4.814492797699582,0.272099971381843,0.272099971381843,False
795,9-19,0.14845364525274,6.96425312649907,4.819501985096383,0.27261762513722504,0.27261762513722504,False
796,9-20,0.19609470301452236,6.198519692984411,4.794802085191184,0.3264073549703881,0.3264073549703881,False
